34932,barkbarque,바크배
34933,berkeley,바클리
34934,berkeleian,바클리 철학도
34935,naturaldispositiontogoalloutinafightthebackground,바탕
34936,backgroundgroundcolor,바탕색
34937,deadcolor,바탕칠
34938,bartersystem,바터제
34939,abartender,바텐더
34940,baton,바통
34941,twiirler,바통걸
34942,baath,바트당
34943,bartlett,바틀렛종의 배
34944,bahamas,바하마
34945,bahamian,바하마 사람
34946,bahaism,바하이교
34947,balm,바향수지
34948,agourd,박
34949,stayingthenight,박
34950,minethrower,박격포
34951,trenchgun,박격포
34952,constructionofaroofagableapediment,박공
34953,corbiestep,박공단
34954,gableend,박공벽
34955,gableroof,박공지붕
34956,gablewindow,박공창
34957,cucurbitaceous,박과의
34958,gracilis,박근
34959,alter,박뀌다
34960,drivehammerin,박다
34961,abirchtree,박달나무
34962,pulsatory,박동하는
34963,imminent,박두한
34964,impending,박두한
34965,exfoliation,박락물
34966,exhibitionexpofair,박람회
34967,fairgroundtheexpocenter,박람회장
34968,punchstringency,박력
34969,topeeloffalayerfromontop,박리
34970,remover,박리제
34971,eradication,박멸
34972,extirpate,박멸하다
34973,twilit,박명속의
34974,gloam,박모
34975,twilightwar,박모전
34976,museum,박물관
34977,widelyeducatedaprincesonofthekingaveryeducatedpersonwithwideknowledgeaboutthings,박물군자
34978,naturalhistorian,박물지저자
34979,naturalist,박물학자
34980,naturalistic,박물학자적인
34981,starcroosed,박복한
34982,underpaid,박봉의
34983,adoctoraphd,박사
34984,togetbeattodeath,박살나다
34985,battered,박살난
34986,titmousechickadee,박새
34987,applause,박수
34988,claque,박수 갈채꾼
34989,applausive,박수 갈채의
34990,handclap,박수갈채
34991,applaud,박수갈채하다
34992,clapometer,박수측정기
34993,eruditionlearningomniscienceorapersonwiththosequalities,박식
34994,apolymath,박식가
34995,eruditestudiedwellinformed,박식하다
34996,toinlay,박아넣다
34997,inwrought,박아넣은
34998,charityhumanityphilanthropy,박애
34999,philanthropism,박애주의
35000,humanitarianphilanthropist,박애주의자
35001,aweakperson,박약자
35002,flimsyinfirminsubstantial,박약하다
35003,backstitch,박음질
35004,inlaid,박이 넣은
35005,measuremetertempotime,박자
35006,measured,박자가 맞는
35007,timesignature,박자기호
35008,inhospitality,박절
35009,metronome,박절기
35010,taxidermystuffinganimalsmountinganimals,박제
35011,ataxidermist,박제사
35012,taxidermy,박제술
35013,tostuffadeadanimal,박제하다
35014,toturnitintoastuffedanimal,박제화
35015,abat,박쥐
35016,reality,박진성
35017,truetolife,박진의
35018,verisimilitude,박진함
35019,spursonbootstourgeahorse,박차
35020,tokickoffkickaway,박차다
35021,athoughtorfeelingistoopowerful,박차다
35022,itssodifficultyourunoutofbreath,박차다
35023,folium,박층
35024,headbutt,박치기
35025,peelingoffcomingoffpeelscaleoff,박탈
35026,denudationdeprivaldivestitureprivation,박탈
35027,curtaildispossess,박탈하다
35028,tocomeoffpeeloffinscales,박탈하다
35029,redbud,박태기나무
35030,sheetsteel,박판
35031,lamelliform,박판모양의
35032,aflake,박편
35033,gable,박풍
35034,mintpeppermint,박하
35035,mint,박하사탕
35036,pennyroyal,박하유
35037,withencyclopedicknowledge,박학
35038,withawideeducation,박학자
35039,disservice,박해
35040,tobedoneadisservice,박해받다
35041,anoppressorapersecutor,박해자
35042,huntoppresspersecute,박해하다
35043,benailedin,박히다
35044,outwork,밖에서 하는일
35045,half,반
35046,groupcompanyparty,반
35047,halfdeck,반 갑판
35048,semisolid,반 고체
35049,hemiparasitism,반 기생
35050,semiparasite,반 기생
35051,hemiparasite,반 기생 생물
35052,hemiparasitic,반 기생 생물의
35053,antidrug,반 마약의
35054,quartersection,반 마일 4방의 토지
35055,semivowel,반 모음
35056,semiliquid,반 액체
35057,semi,반 얼마간의 뜻
35058,halfquartern,반 인 빵덩이
35059,semiformal,반 정식의
35060,counterintuitive,반 직관적인
35061,semiprofessional,반 직업적인
35062,anticatholic,반 천주교주의의
35063,halfacrown,반 크라운
35064,halfcrown,반 크라운 경화
35065,halfadollar,반 크라운 백동화
35066,semitransparent,반 투명의
35067,halfpint,반 파인트
35068,bawbee,반 페니
35069,mag,반 페니
35070,halfpennyworth,반 페니어치
35071,aplite,반 화강암
35072,halfbound,반가죽 장정의
35073,halfvaluelayer,반가층
35074,revoltresistance,반감
35075,antipathyillwill,반감
35076,aversionrepugnancyrepulsion,반감
35077,niff,반감 노여움
35078,thehalflifehalflifeperiod,반감기
35079,antipatheticrepugnantrevulsed,반감을 가진
35080,revolt,반감이 생기다
35081,behappy,반갑다
35082,hatchboat,반갑판의 어선
35083,counterredormation,반개혁
35084,halfstep,반걸음
35085,counterattackcounteroffensivecounterblowcounterpunch,반격
35086,radiusasemidiameter,반경
35087,glob,반고체의 구슬
35088,cyma,반곡
35089,cymatium,반곡
35090,ogee,반곡선
35091,fightback,반공
35092,semipublic,반공개적인
35093,anticommunist,반공의
35094,halfholiday,반공일
35095,anticommunism,반공주의
35096,antiscience,반과학의
35097,parastatal,반관의
35098,semiofficial,반관적인
35099,hemihedral,반광면의
35100,halfworldhemisphere,반구
35101,antinational,반국가적인
35102,antimilitarism,반군국주의
35103,uncourtly,반궁정적인
35104,antiauthority,반권위의
35105,antiauthoritarian,반권위주의의
35106,submetallic,반금속의
35107,halfpay,반급
35108,rejoicebegladof,반기다
35109,semidocumentary,반기록영화
35110,semiannual,반기의
35111,halfmast,반기의 위치
35112,halfthemorningaquarteroftheday,반나절
35113,rovebeetle,반날개
35114,toreturnmoneyorabooktotheibrary,반납하다
35115,halfyearly,반년마다
35116,halfyear,반년반기
35117,halfdozen,반다스
35118,clotheschest,반닫이
35119,ahalfmoon,반달
35120,antiparty,반당
35121,oppositeandbeingopposedtoobjectingto,반대
35122,dissymmetry,반대 대칭
35123,counteragent,반대 동인
35124,rightabout,반대 방향
35125,counterdeclaration,반대 선언
35126,crossaction,반대 소송
35127,counterpressure,반대 압력
35128,areasonfortheobjection,반대 이유
35129,counterirritation,반대 자극
35130,counterproposal,반대 제안
35131,counterdeed,반대 증서
35132,countermarch,반대 행진
35133,counterblast,반대기류
35134,contrariwiseratherthereagainst,반대로
35135,acounterargument,반대론
35136,anti,반대론자
35137,closingofapositionbuyingbackashortsellingalongposition,반대매매
35138,countermand,반대명령
35139,contrary,반대명제
35140,antitrade,반대무역풍
35141,crossexamination,반대심문
35142,antipole,반대의극
35143,counterattraction,반대인력
35144,dissenternaysayerobjectoropposer,반대자
35145,bristletailsilverfishsilvertail,반대좀
35146,counterstatement,반대진술
35147,offside,반대측의
35148,nonplacet,반대투표
35149,theopposingparty,반대파
35150,beopposedto,반대하다
35151,averse,반대하여
35152,antiversity,반대학
35153,peninsula,반도
35154,rebelriser,반도
35155,peninsularwar,반도 전쟁
35156,bandonion,반도니온
35157,peninsulate,반도로 변화시키다
35158,peninsularity,반도모양의
35159,peninsular,반도의
35160,asemiconductor,반도체
35161,chipwar,반도체 전쟁
35162,chipmaker,반도체제조업자
35163,offchip,반도체칩 밖의
35164,counteractionreactionreactivityreboundrecoil,반동
35165,bornite,반동광
35166,reactionreactivity,반동력
35167,reactivity,반동성
35168,counteragency,반동작용
35169,reactiveinnaturereactionary,반동적
35170,reactionism,반동주의
35171,reactionary,반동주의자
35172,reactretroact,반동하다
35173,bandung,반둥
35174,glossysilkysmooth,반드러운
35175,smooth,반드러운 부분
35176,smoothly,반드러운 부분
35177,smoothnis,반드러운부분
35178,tobecomesmoothtobecomesoft,반드러워지다
35179,mostcertainly,반드시
35180,infallible,반드시 일어나는
35181,ritual,반드시 지키는 일
35182,cocksure,반드시하는
35183,tohaveaglosstoshine,반들거리다
35184,glace,반들반들하게 만든
35185,straightinastraightline,반듯이
35186,sittingup,반듯이
35187,straightevenevensquaredawaydecentrespectable,반듯하다
35188,insurrectionmutinyrebellion,반란
35189,insurrectionary,반란의
35190,revolting,반란하는
35191,gabbro,반려암
35192,reactiveforce,반력
35193,counterargumentcountercharge,반론
35194,vitriol,반류
35195,halfcadence,반마침
35196,semirigid,반만 봉해진
35197,crudelanguage,반말
35198,lunette,반말굽쇠
35199,hemianopsia,반맹
35200,oneside,반면
35201,halfface,반면교사
35202,semivocal,반모음의
35203,feud,반목
35204,climbingfish,반목어
35205,crossquestion,반문
35206,semiliterate,반문맹의
35207,rhetoricalquestion,반문적 의문
35208,antimatter,반물질
35209,unamericanism,반미 활동
35210,semibarbarian,반미개의
35211,angidemocratic,반민주주의의
35212,halftint,반바림
35213,kneebreechesshortpants,반바지
35214,counterstatementrefutationaretort,반박
35215,jerkinhead,반박공
35216,gainsayer,반박자
35217,gainsayretort,반박하다
35218,contradictosrefuteosorsbelsestheory,반박하다
35219,torepeatanddothesamethingagain,반박하다
35220,halfandhalffifty,반반
35221,repulsionabacklash,반발
35222,repellentlant,반발력
35223,repulsion,반발작용
35224,reactionaryreactive,반발적인
35225,reactagainstrepel,반발하다
35226,graybeard,반백의 수염이 잇는 사람
35227,antiwhite,반백인의
35228,split,반병
35229,semipostalstone,반보석
35230,semiconservative,반보존적인
35231,recursionreiterationrepetition,반복
35232,frequentative,반복 동사
35233,copytag,반복 부가의문문
35234,motto,반복 악구
35235,toberepeated,반복되다
35236,replicate,반복된
35237,repetition,반복된 말
35238,repetitivedna,반복성
35239,repetitious,반복성의
35240,reiterative,반복어
35241,repititiveduplicatewordsexpressions,반복어구
35242,repetend,반복음
35243,iterative,반복의
35244,oompah,반복적 저음
35245,reiterativerepeatingrepetitional,반복하는
35246,torepeat,반복하다
35247,reiterant,반복하여 말하는
35248,reiterate,반복하여 말하다
35249,reduplicate,반복한
35250,gosnacks,반분하다
35251,inverseratio,반비
35252,areflection,반사
35253,reflectionflexionreverberationreflexrepercussion,반사 反射
35254,catoptrics,반사 광학
35255,reflexible,반사 될 수 있는
35256,reflectingtelescope,반사 망원경
35257,reflector,반사 망원경
35258,reflectionflexionreflexreflexaction,반사 작용
35259,episcope,반사 투영기
35260,illuminatorreflectorreverberator,반사경
35261,reflectometer,반사계
35262,reflectionflexionreflexreverberation,반사광
35263,reflexarc,반사궁
35264,reverberator,반사기
35265,unrefined,반사되지 않는
35266,reflectivity,반사력
35267,reverberatingfurnacereverberatorreverberatoryreverberatoryfurnace,반사로
35268,reflexiblereflexive,반사성의
35269,reflectreflex,반사시키다
35270,reverberatory,반사식의
35271,unreflecting,반사않는
35272,reflectingly,반사에 의하여
35273,reverberation,반사열
35274,semiprivate,반사용의
35275,reflectance,반사율
35276,kneejerkreflexseatofthepants,반사적인
35277,reflectometry,반사측정
35278,reflectivereverberantreverberative,반사하는
35279,reflectreturnreverberate,반사하다
35280,reflexology,반사학
35281,antisocial,반사회적인
35282,dissocial,반사회적인
35283,halfmourning,반상기
35284,ecchymosis,반상출혈
35285,amonthlyneighborsmeetinganeighborhoodmeeting,반상회
35286,showjoyandsmiling,반색하다
35287,abigflatrock,반석
35288,firmnessahugerock,반석
35289,reflection,반성
35290,sexlinkage,반성 유전
35291,reflectional,반성의
35292,examineoneself,반성하다
35293,antiworld,반세계
35294,halfacentury,반세기
35295,counterchargecounterclaimcrossactionrecrimination,반소
35296,purblindhalfblind,반소경의
35297,anantinovel,반소설
35298,counterclaimant,반소인
35299,antisovietism,반소주의
35300,counterchargecounterclaimrecriminate,반소하다
35301,remand,반송
35302,returnpostageguaranteed,반송 요금 보증
35303,carrierwave,반송파
35304,reciprocal,반수
35305,sizeing,반수
35306,halfone,반수 감점
35307,haploidy,반수성
35308,haplologic,반수성의
35309,haploid,반수의
35310,halfboiledsoftboiledhalfcooked,반숙
35311,semiskilled,반숙련
35312,partridge,반시
35313,halfhourly,반시간마다
35314,hemiptera,반시류
35315,hemipterous,반시류의
35316,justeatingjustdoingyourjobandnotreallydoinganything,반식재상
35317,demigod,반신
35318,replycoupon,반신권
35319,replypaid,반신료가 선불된
35320,hemiplegic,반신불수의
35321,bust,반신상
35322,halflength,반신상
35323,returnpostage,반신용 우표
35324,semidivine,반신의
35325,subemployment,반실업
35326,obvolute,반씩 겹쳐져 있는
35327,porphyry,반암
35328,halfprice,반액의
35329,swingshift,반야근
35330,mustang,반야생의 말
35331,antiproton,반양자
35332,irony,반어
35333,ironic,반어의
35334,ironically,반어적으로
35335,counterchargetreacherytreason,반역
35336,inverseproportion,반역비례
35337,rebeltraitoroustreasonable,반역의
35338,rebeltraitor,반역자
35339,traitorous,반역죄의
35340,scandent,반연성의
35341,toorderbysocialstandinggradeetc,반열
35342,faun,반염소의 신
35343,pseudoscope,반영경
35344,semipermanent,반영구적인
35345,anglophobe,반영주의자
35346,reflectbereflected,반영하다
35347,neodadaism,반예술운동
35348,antiart,반예술의
35349,antiobscenity,반외설의
35350,bucentaur,반우반인의 괴물
35351,antiuniverse,반우주
35352,squaddie,반원
35353,halfround,반원의
35354,semicircular,반원의
35355,hemicycle,반원형
35356,lune,반원형
35357,romanarch,반원형 아치
35358,dee,반원형 전극
35359,conch,반원형 지붕
35360,semidome,반원형 지붕
35361,omnphalos,반원형의 돌
35362,compasswindow,반원형의 퇴창
35363,halfamonth,반월
35364,demilune,반월보
35365,halfmoon,반월형
35366,antisemite,반유대주의자
35367,semifluid,반유동
35368,viscid,반유동체의
35369,antitheism,반유신론
35370,halvers,반으로 나눈 것
35371,ahalfstepahalftoneasemitone,반음
35372,chromaticscale,반음계
35373,chromaticism,반음계주의
35374,chromaticsign,반음기호
35375,penumbra,반음영
35376,reaction,반응
35377,reactiontime,반응 시간
35378,reagent,반응력
35379,reactant,반응물
35380,reactivityresponsiveness,반응성
35381,inhibitor,반응억제제
35382,hairtrigger,반응이 빠른
35383,reactive,반응이 빠른
35384,irresponsive,반응이 없는
35385,irritableresponsivesensitive,반응하는
35386,reactrespond,반응하다
35387,hemi,반의 뜻
35388,semiconscious,반의식이 있는
35389,antonym,반의어
35390,halfduplex,반이중
35391,therianthropic,반인 반수신의
35392,triton,반인반어의 바다의 신
35393,halftime,반일 근무
35394,halftimer,반일제 학동
35395,tobringinside,반입
35396,anantiparticle,반입자
35397,theceilingconstruction,반자
35398,asimplifiedchinesecharacter,반자
35399,badge,반자동 방공 경계 관제 조직
35400,garandrifle,반자동식 소총
35401,semiautomatic,반자동식의
35402,semiautomated,반자동의
35403,diamagnet,반자성체
35404,diamagnetism,반자성학
35405,illiberalism,반자유주의
35406,counteraction,반작용
35407,retroaction,반작용
35408,counteractive,반작용의
35409,antagonize,반작용하다
35410,squadleader,반장
35411,halflong,반장음의
35412,halfbootsshortboots,반장화
35413,antiwar,반전
35414,aninversionareversal,반전
35415,reverser,반전기
35416,pacifism,반전론
35417,cacuminalpronouncedwiththetipofthetongue,반전음
35418,apeacenik,반전주의자
35419,halvingtocutinhalf,반절
35420,fleckspecklesplashspot,반점
35421,immaculate,반점없는
35422,maculate,반점을 묻히다
35423,peckyspecked,반점이 생긴
35424,speckledspotted,반점이 있는
35425,unspotted,반점이없는
35426,splashy,반점투성이의
35427,antigovernment,반정부적인
35428,halfinteger,반정수홀수의 1/
35429,antipolitics,반정치
35430,antiimperialism,반제국주의
35431,halffinishedgoodsasemifinalizedproductsemimanufactures,반제품
35432,halftide,반조
35433,irreligion,반종교
35434,counterreformation,반종교 개혁
35435,irreligious,반종교적인
35436,foodanddrink,반주
35437,accompaniment,반주
35438,sideman,반주 악기 연주자
35439,comp,반주자
35440,toaccompany,반주하다
35441,kneadingdough,반죽
35442,pastry,반죽과자
35443,kneadingtrough,반죽통
35444,knead,반죽하다
35445,antigravity,반중력
35446,antineutrino,반중성미자
35447,antineutron,반중성자
35448,barnsley,반즐리
35449,counterevidenceevidencewhichfalsifiesarebuttal,반증
35450,todisprovetonegate,반증하다
35451,shinybecauseofsteamoroil,반지랍다
35452,asemidiametertheradius,반지름
35453,antiintellectualism,반지성주의
35454,halfline,반직선
35455,glint,반짝 빛나다
35456,glisten,반짝 빛나다
35457,nitid,반짝거리는
35458,twinkletwinklestars,반짝거리다
35459,bicker,반짝거림
35460,aventurine,반짝반짝 빛나는
35461,coruscateglisterglitter,반짝반짝 빛나다
35462,agleam,반짝반짝이는
35463,shineglitter,반짝이다
35464,flickeringglitteringshiningtwinkling,반짝임
35465,halfway,반쯤
35466,mezzo,반쯤
35467,sidedishes,반찬
35468,undersong,반창가
35469,plasterstickingplaster,반창고
35470,freedomfighter,반체제 운동가
35471,sakharov,반체제 운동가
35472,antiestablishment,반체제의
35473,comix,반체제적 만화
35474,antiestablishmentarian,반체제주의자
35475,rumination,반추
35476,ruminant,반추동물
35477,tripe,반추동물의 위벽
35478,rumen,반추위
35479,semiaxis,반축
35480,contrecoup,반충손상
35481,hemiplegia,반측마비
35482,semilethal,반치사 돌연변이
35483,againsttherules,반칙
35484,anoffensepersonalfoul,반칙
35485,noball,반칙 투구
35486,brisebise,반커튼
35487,vancomycin,반코마이신
35488,countercoup,반쿠데타
35489,antiterrorist,반테러리즘의
35490,alumina,반토
35491,bantustan,반투스탄
35492,bantu,반투족의 토인
35493,trustbusting,반트러스트의 공소
35494,halfdamage,반파
35495,halfpenny,반페니
35496,spoony,반편
35497,halfwit,반편이
35498,halfplane,반평면
35499,payingbackyourparentsforhelpingyou,반포보은
35500,halfbreadthplan,반폭선도
35501,halftitle,반표제
35502,tobecontraryto,반하다
35503,tofallinlovewith,반하다
35504,crazy,반한
35505,acanteen,반합
35506,defiancemutinyrebellionresistance,반항
35507,insubordination,반항반항행위
35508,negativism,반항벽
35509,defiermutineerrebelrecalcitrant,반항자
35510,revoltingly,반항적으로
35511,contumaciousmutinous,반항적인
35512,insubordinaterebellious,반항하는
35513,affrontdefydisobeymutinyresist,반항하다
35514,coalite,반해탄저온 건류 코크스 상표명
35515,antinucleon,반핵자
35516,echofeedbackreflectionflexionreplication,반향
35517,reboundreverberaterevoice,반향시키다
35518,echolalia,반향언어
35519,reflectionflexionreverberation,반향음
35520,repercussive,반향적인
35521,echoreflectreplyreverberate,반향하다
35522,counterrevolution,반혁명
35523,semicoma,반혼수
35524,restorationretrocessionbacktorestitutionbackintosthelse,반환
35525,turnround,반환 지점
35526,claimredemandthereturnofsth,반환을 요구하다
35527,restituterestorereturnto,반환하다
35528,cicatrix,반흔
35529,cicatrization,반흔 형성
35530,cicatricose,반흔모양의
35531,gasp,반흡연 단체명
35532,receive,받다
35533,commemoratewelcomewithrespect,받들다
35534,togladlyfolloworderscommands,받들다
35535,toliftupfromthebottomofsth,받들다
35536,parry,받아 넘기다
35537,dictation,받아 쓰기
35538,indigestible,받아들이기 어려운
35539,toacceptasonesown,받아들이다
35540,acceptive,받아들일 수 있는
35541,acceptation,받아들임
35542,embracement,받아들임
35543,dictate,받아쓰게하다
35544,unplayable,받아칠 수 없는
35545,acknowledgement,받았다는 통지
35546,receipt,받은 물건
35547,receiptreceivingreception,받음
35548,repel,받지 않다
35549,unsupported,받쳐지지 않은
35550,supporting,받치는
35551,bracer,받치는것
35552,suddenlyfeelangry,받치다
35553,needlesqueezepinch,받치다
35554,propupsupportholdupuphold,받치다
35555,underset,받치다지지하다
35556,supportprop,받침
35557,goblet,받침 달린 컵
35558,saveall,받침 접시
35559,bedplatecorbelrest,받침대
35560,corbel,받침대로 받치다
35561,corbeltable,받침대로 받친 돌출면
35562,astonesupportingfromunderneath,받침돌
35563,supportless,받침이 없는
35564,fulcrum,받침점
35565,saucer,받침접시
35566,bedplate,받침판
35567,bedpost,받침판
35568,bathmat,발 닦는 매트
35569,pedate,발 모양의
35570,pediform,발 모양의
35571,pes,발 모양의 기관
35572,hosetops,발 부분이 없는 긴 양말
35573,footpan,발 씻는 대야
35574,fenderstool,발 얹는 판
35575,footless,발 없는
35576,pedicure,발 치료
35577,atoe,발가락
35578,lobate,발가락에 잎 모양의 막이 있는
35579,digitigrade,발가락으로 걷는
35580,peeptoe,발가락이 보이는
35581,stripsearch,발가벗기고 조사하다
35582,tobaretodenudetounclothe,발가벗기다
35583,nude,발가벗은
35584,undressed,발가벗은
35585,nakedape,발가벗은 원숭이
35586,revelation,발각
35587,theappearancepublicationofamagazine,발간
35588,fin,발갈퀴
35589,swimfin,발갈퀴
35590,brightred,발갛다
35591,gaitstep,발걸음
35592,slowfooted,발걸음이 더딘
35593,footrail,발걸이
35594,discovery,발견
35595,discoverymethod,발견 학습법
35596,bediscovered,발견되다
35597,undiscovered,발견되지 않은
35598,thedetectoradiscovererthefinder,발견자
35599,saintpaulia,발견자인 독일의 군인·von Saint Paul의 이름에서
35600,heuristic,발견적 교수법
35601,heuristically,발견적 교수법으로
35602,heuristicprogram,발견적 프로그램
35603,heuristicapproach,발견적 해결 방법
35604,findspot,발견지
35605,todiscover,발견하다
35606,discoverable,발견할 수 있는
35607,crackcrazinessderangementmedicallyinsane,발광
35608,radianceancyradiationgivingofflight,발광
35609,led,발광 다이오드
35610,crazederange,발광시키다
35611,photogene,발광원
35612,anilluminatoraluminantbodyaradiatoroflight,발광체
35613,givingofflight,발광하다
35614,crazeactlikealunaticragetogophreneticcrazyfrazedtoexplode,발광하다
35615,balkline,발구름 선
35616,sarcelle,발구지
35617,predominancepredominancypreeminence,발군
35618,disintermentexcavation,발굴
35619,spoil,발굴물
35620,disentombdisinterexhume,발굴하다
35621,excavateunearth,발굴하다
35622,unguis,발굽
35623,coffinjoint,발굽 관절
35624,hoofpad,발굽 받이
35625,hoofed,발굽 있는
35626,hoofprint,발굽 자국
35627,hoofbeat,발굽소리
35628,clovenfooted,발굽이 갈라진
35629,hoofrot,발굽이 썩는 병
35630,ungulate,발굽이 있는
35631,reddish,발그레
35632,erection,발기
35633,hardon,발기
35634,promotion,발기
35635,erectiledysfunction,발기불능
35636,foundermemberorganizeroriginatorpromoter,발기인
35637,promotionshares,발기인 주
35638,foundership,발기인의 자격
35639,aura,발기체
35640,tumesce,발기하다
35641,akickwalkingpacesteps,발길
35642,getangryallofasudden,발끈
35643,flame,발끈하다
35644,blowup,발끈화냄
35645,ontiptoes,발끝
35646,atiptoe,발끝으로
35647,pointe,발끝으로 서는 자세
35648,beginninginceptionincipiency,발단
35649,germinantincipient,발단의
35650,developmentgrowthofthebodymindintellect,발달
35651,tobedeveloped,발달되다
35652,todevelop,발달시키다
35653,thebeginningstageofdevelopment,발달초기
35654,toadvance,발달하다
35655,formingagroupforsomepurposeorother,발대
35656,waldensian,발도파의
35657,tostandonyourtoetipsandstretch,발돋움
35658,totiptoeandtrytoreach,발돋움하다
35659,invocationrecourseto,발동
35660,startingtomove,발동
35661,arousingincitingmotivating,발동
35662,motor,발동기
35663,moped,발동기 달린 자전거
35664,motorboatpowerboat,발동기선
35665,cowling,발동기커버
35666,actuator,발동자
35667,actuation,발동작용
35668,theinstepofthefoot,발등
35669,balata,발라타고무
35670,balalaika,발랄라이카
35671,vividly,발랄하게
35672,energetically,발랄하다
35673,sparklyvivacioussporty,발랄한
35674,balaam,발람
35675,valenciennes,발랑시엔
35676,choreographer,발레 편성가
35677,balletomane,발레광
35678,balletomania,발레광
35679,corpsdeballet,발레단
35680,figurant,발레댄서
35681,ballerina,발레리나
35682,balletic,발레의
35683,primaballerina,발레의 주역
35684,balletically,발레적으로
35685,valletta,발레타
35686,makeanofficialannouncement,발령
35687,outpouring,발로
35688,birl,발로 돌리다
35689,footpump,발로 밟는 공기 펌프
35690,oliver,발로 밟는 쇠망치
35691,paw,발로 치다
35692,volley,발리공이 땅에 댈 전에 치거나 차보내기
35693,valine,발린아미노산의 일종으로 동물의 정상적 성장에 필요함
35694,snowjob,발림말
35695,honey,발림말하다
35696,thereleaseorputtingoutforsaleofaproduct,발매
35697,suppression,발매 금지
35698,pugnose,발머리의 일종
35699,inventionorigination,발명
35700,caveat,발명 특허권 보호 신청
35701,inventorventer,발명가
35702,brainchild,발명품
35703,invent,발명하다
35704,originate,발명하다
35705,trichogenous,발모의
35706,hairrestorer,발모제
35707,ankle,발목
35708,ankledeep,발목까지
35709,congressbootsgaiters,발목까지 오는 부츠
35710,jess,발목끈
35711,tobecaughtupinsomeworkandnotbeabletoextricateostherefrom,발목을 잡히다
35712,anklet,발목장식
35713,unanchor,발묘하다
35714,afterwordepiloguepostface,발문
35715,footing,발밑
35716,underfoot,발밑에
35717,thesoleofthefoot,발바닥
35718,plantigrade,발바닥으로 걷는
35719,volar,발바닥의
35720,footscald,발바닥의 염증
35721,apekineseakindofpetapetdog,발바리
35722,footstool,발받침
35723,legrest,발받침
35724,awarbreaksout,발발하다
35725,stampingyourfeetinrefusal,발버둥치다
35726,footsore,발병 난
35727,pathogenic,발병 시키는
35728,balboa,발보아
35729,toissueproduce,발부
35730,onthetiptoes,발부리
35731,thefoot,발부분
35732,finkout,발빼기
35733,excuseprevaricationrunaround,발뺌
35734,quibbling,발뺌하는
35735,dischargefiringprojectionshooting,발사
35736,balsa,발사 재목
35737,prelaunch,발사 준비 단계의
35738,launchingsite,발사기지
35739,undischarged,발사되지 않은
35740,unexploded,발사되지 않은
35741,launchvehicle,발사로켓
35742,projectile,발사물
35743,launchcomplex,발사시설
35744,firingcharge,발사약
35745,catapultdischargelaunchshoot,발사하다
35746,effluenceeffluxeffusionemissiontranspiration,발산
35747,diverginglens,발산 렌즈
35748,emanation,발산물
35749,emanative,발산성 있는
35750,exude,발산시키다
35751,emanateexuderadiate,발산하다
35752,exhalerespire,발산하다
35753,balsam,발삼
35754,balsamfir,발삼전나무
35755,concept,발상
35756,expressionmark,발상기호
35757,cradlecradlelandmeacamecca,발상지
35758,ager,발색기계
35759,birthdevelopment,발생
35760,generator,발생기
35761,nascency,발생기원
35762,nascence,발생기원
35763,agrowth,발생물
35764,togenerate,발생시키다
35765,payer,발생인
35766,birthplace,발생지
35767,originatecomefrom,발생하다
35768,embryology,발생학
35769,embryologist,발생학자
35770,breathingphonationutterancevocalityvocalization,발성
35771,voicevote,발성 투표
35772,kinetophone,발성 활동 사진기
35773,lungpower,발성력
35774,vocalization,발성법
35775,elocutionary,발성법상의
35776,soundhead,발성부
35777,talkingpicturefilm,발성영화
35778,dysphonia,발성장애
35779,phonate,발성하다
35780,thesoundoffootsteps,발소리
35781,dispatchforwardingrouting,발송
35782,dispatcher,발송 계원
35783,precool,발송 전에 인공적으로 냉각하다
35784,sender,발송인
35785,routing,발송절차
35786,consignforwardroutesendoff,발송하다
35787,transmission,발신
35788,baalismbecomingfamous,발신
35789,communicatortransmitter,발신기
35790,baalist,발신숭배자
35791,theplaceofdispatch,발신지
35792,beep,발신하다
35793,footmuff,발싸개
35794,footbath,발씻기
35795,buddinggemmationgermination,발아
35796,gemmation,발아중식
35797,gemmategermgerminate,발아하다
35798,offensivelanguagerevilment,발악
35799,carcinogenesis,발암
35800,oncogenesis,발암
35801,precarcinogen,발암 물질 전구체
35802,carcinogenic,발암성
35803,oncogenicity,발암성
35804,carcinogen,발암성 물질
35805,tumorigenic,발암성의
35806,oncogene,발암유전자
35807,cancerogenic,발암의
35808,alalia,발어 불능주의
35809,therighttosaytherighttohaveavoice,발언권
35810,blindworm,발없는도마뱀
35811,roughfooted,발에 깃털이 있는
35812,webfooted,발에 물갈퀴 있는
35813,footgear,발에 신는 것
35814,smokebomb,발연탄
35815,calescent,발열
35816,febrility,발열
35817,fevertherapy,발열 요법
35818,calorificvalue,발열량
35819,exothermic,발열성의
35820,fever,발열시키다
35821,febrile,발열의
35822,aheatingelement,발열체
35823,inciderjell,발염
35824,blowtorch,발염장치
35825,frondescence,발엽 상태
35826,theoriginationthesource,발원지
35827,exertion,발위
35828,growinggrowthupgrowth,발육
35829,agenesishypotrophy,발육부전
35830,undergrowth,발육부진전
35831,growable,발육하는
35832,ste,발을 꿰어 넣어 입는
35833,stepin,발을 꿰어 넣어 입는
35834,pronunciation,발음
35835,phonics,발음 교습용 간이 음성학
35836,diacriticalmark,발음 구별 부호
35837,euphonic,발음 편의상의=
35838,orthoepic,발음이 바른
